"","we.ep","we.eBH","wi.ep","wi.eBH","rab.all","rab.win.Base","rab.win.Target","diff.btw","diff.win","effect","effect.low","effect.high","overlap"
"ASV32",0.641700200639669,0.972717029222481,0.674370493873942,0.976041305769582,-0.55649111644526,-0.500545181378164,-0.79044699078686,-0.473474765006586,4.70837475280762,-0.0920092314044096,-4.49691575252392,2.85600757378259,0.454242939098422
"ASV17",0.332257173696958,0.968815861592672,0.683555639762536,0.993909168736755,0.200953436014741,0.225792488552781,0.145328485040563,-0.345228155610888,6.99654493951042,-0.0653957794565993,-6.10241092588148,3.29439392195201,0.464226297813347
"ASV34",0.720016443177837,0.943812538480815,0.738741349837902,0.982388231873946,-0.947990786368656,-0.978471517985646,-0.870342578428312,-0.0126213485583513,4.58219317774515,-0.00234040628095506,-3.95240203802507,3.46223639251292,0.49833333371914
"ASV57",0.721088936052899,0.958888590031513,0.745261285840596,0.986925906999405,-0.842281051949413,-0.829117275305718,-0.92347148190262,0.152717443472394,4.26904352281594,0.0283097308435193,-4.62455293071227,4.2535363510238,0.480865229046713
"ASV2",0.416938383048968,0.958880336542327,0.442325662077386,0.9795715766056,0.967874325033607,0.560688103218411,5.2640647761581,1.98450573261638,7.73505998989809,0.268653260587466,-3.58433299763671,5.93356193977957,0.400000024112628
"ASV3",0.602295455449061,0.98755989802748,0.716268780261884,0.99057321656632,-0.619228424127933,-0.593906352525273,-0.672621519362162,-0.214032661628385,5.2916341112551,-0.0314752458327237,-4.12897020993494,3.6155711455023,0.480865229046713
"ASV10",0.407425344240322,0.955213186539296,0.548569424445286,0.98158966419459,-0.203062586103925,-0.0241544873778388,-0.778345274996633,-1.06250473011696,5.68694695860255,-0.170795626012654,-5.40819798476222,2.97631759785309,0.413333354016453
"ASV13",0.609663901950439,0.981047386406551,0.694105629236664,0.985743757596171,-0.618741991076243,-0.596765956934118,-0.698576183523745,-0.277430608772709,5.00627447966373,-0.0576837650605337,-4.27867160815884,3.37427471443858,0.476666672079685
"ASV11",0.35586179803702,0.962692530590888,0.474346124373711,0.970143311299173,-0.0676198545759252,0.151668349262302,-0.828117523480254,-1.0434527318772,5.70974507797313,-0.170586507153337,-4.88054521741294,2.91849367799315,0.410981718381221
"ASV37",0.710562355376868,0.960107740136562,0.739169736011115,0.981486019114985,-0.894415917357328,-0.913294265262984,-0.763223564513458,0.0281767429387898,4.22947205571331,0.00610526731537825,-4.06176339090276,3.676685106361,0.495000001157522
