"","we.ep","we.eBH","wi.ep","wi.eBH","rab.all","rab.win.Base","rab.win.Target","diff.btw","diff.win","effect","effect.low","effect.high","overlap"
"ASV32",0.33286783558365,0.845316132488127,0.382002741793671,0.846957431721386,-0.620312790113012,-1.18919818429095,-0.184633056168643,1.23569153226848,5.20266520277639,0.223720140386118,-2.70736880205753,5.46817790380968,0.392405067464063
"ASV17",0.413086169864882,0.941291804654501,0.606925219199598,0.98353868499644,1.59361738882109,1.61684484844503,1.58114674887245,1.04126776574987,7.45965418769951,0.13505173635207,-2.72000780001761,4.44080795070993,0.448367756760455
"ASV2",0.757614031397348,0.999712234411525,0.779826924059892,1,1.4679895347281,1.53881366548442,1.42449909289806,-0.311144222236546,7.31043558969377,-0.0428199292798376,-3.70733800972193,3.42745839215736,0.475682878982846
"ASV3",0.489888151966688,0.897646171737727,0.51592067866396,0.897169339909807,-0.811444009743476,-1.14390289481166,-0.519567412168661,0.675437535157574,4.68013997310483,0.122969117123072,-3.01120532499289,4.71715933701299,0.431045971953661
"ASV10",0.476562876945102,0.93043949140922,0.574024246749749,0.96867868655748,-0.265504894909308,-0.0186840527198289,-0.424667923071336,-0.93233546013629,6.06992157408975,-0.14070518629992,-4.68584050365453,3.21740461142752,0.432000002565979
"ASV40",0.315920010084406,0.79316486014652,0.402825457895585,0.862566745230841,-0.46051478973753,0.105903023401883,-0.796032061728475,-1.3665668508878,5.53433921201896,-0.229392766849642,-5.40653236768754,2.51596607825702,0.392405067464063
"ASV63",0.727448176371857,0.960508286749928,0.723928583186269,0.976079642843253,-0.800439080961356,-0.781052138815728,-0.815897672400116,-0.190539115397439,4.44144467530035,-0.030383415377985,-3.83323531343143,3.42741109652712,0.481678881424736
"ASV66",0.566391357130589,0.941738382191352,0.530660728288679,0.933007318271069,-0.744466656634003,-1.14361544523263,-0.472802488607735,0.576357634309349,4.47362565941596,0.104091419907811,-3.48139474541818,4.46583391548379,0.446666668664708
"ASV76",0.709480468746481,0.974142647297502,0.72779251550336,0.976668581154065,-0.735265607468287,-0.693839382582407,-0.767027947020276,-0.138046075422141,4.42948927702545,-0.025892945868819,-4.00187930137479,3.90849182207142,0.483333333951304
"ASV80",0.595747258688064,0.95039519826058,0.585883254970252,0.935561647958644,-0.877541212200797,-1.12125319359816,-0.688702003235161,0.546500104275924,4.34614470804475,0.104407295674462,-3.85219836744709,4.21042865419821,0.452000001794314
