"","we.ep","we.eBH","wi.ep","wi.eBH","rab.all","rab.win.Base","rab.win.Target","diff.btw","diff.win","effect","effect.low","effect.high","overlap"
"ASV32",0.390882857510777,0.875109446787333,0.436003275999443,0.879371212010564,-0.386084283263568,-0.828798404590654,-0.065939747664352,1.05642075695659,5.00868996739903,0.189686660094234,-3.20884806831693,5.08690341924216,0.404000003691644
"ASV17",0.724372108659094,0.996535252419926,0.707776222097499,0.997019283171456,0.939682776852455,1.76639410251576,0.589078937959743,-0.807757604639313,7.97366255386535,-0.0894424554652216,-3.99024369009724,5.24795365351398,0.459693539142167
"ASV34",0.640449832652045,0.962459587990454,0.61192657101109,0.943042185286163,-0.660582419181244,-0.860696272815652,-0.513188691471825,0.394732249832261,4.41247351694342,0.0836423234082809,-4.22987705351577,4.33201131738357,0.455029981690227
"ASV57",0.677454340098169,0.975830805685595,0.661667641542978,0.972204127446986,-0.503868670031707,-0.65915396053645,-0.424126290731548,0.332514117558816,4.36984085718213,0.0655270560672826,-3.49477797250988,4.69378109879576,0.466355764074866
"ASV2",0.625464940549295,0.995090905311287,0.631714514543206,0.990446442035331,1.09346162276345,1.77880846431881,0.717872034280873,-0.969868009596136,8.3173179444724,-0.10979562652163,-4.1873440026555,3.45800788242409,0.447333335305835
"ASV3",0.374756427368765,0.875314393451861,0.494365210018797,0.9099269769714,-0.414647787481453,-0.783127337178234,-0.144025414370953,0.751699077776896,5.30890253809657,0.120638305723002,-3.30594932541359,5.62590482856819,0.425716192016797
"ASV10",0.824661155577303,1,0.785843680368801,0.998750749515295,0.368280122361134,0.370070202376225,0.363752640338197,0.106954412630428,7.41254928469146,0.0153281868720724,-4.06379470886561,4.37783246195577,0.492000000296372
"ASV13",0.363491173666879,0.863436334714115,0.460087562134845,0.893124974500295,-0.371412787599317,-0.774636131800269,-0.0684580054456845,0.903788459039377,5.17543507737594,0.153096958466861,-2.90032917687341,4.89793585240963,0.415722854640748
"ASV40",0.25432413891283,0.763418012168,0.349384262392839,0.823057973369274,-0.274463781192216,0.319397028207929,-0.601110569231297,-1.40131492649458,5.60821309191198,-0.251563647985552,-5.32181666460182,2.86906008399517,0.375333338256687
"ASV63",0.664274492362504,0.958094631840794,0.676592880002367,0.973736718804813,-0.514562389636811,-0.415406933942458,-0.592639715528035,-0.220538094579129,4.27765519154673,-0.0437145134744051,-4.05970547665044,3.84960675226767,0.475016656489348
"ASV76",0.604457634124132,0.942779593166938,0.634301340613962,0.95632774571307,-0.616915985179791,-0.416949853380412,-0.690073248226206,-0.419434256222492,4.54090698902257,-0.0773159386856849,-3.91203828277081,3.79572360134082,0.461025984128586
"ASV11",0.143578707623047,0.63112240610896,0.234744713330521,0.714711296880138,-0.0613214662414361,-0.781225544567774,0.564628527705475,1.97735534486058,5.67321920992793,0.331809864267775,-2.65653307128143,5.73312974922043,0.355762830602743
"ASV37",0.667638621004791,0.967779686616985,0.635681290210683,0.957852961165005,-0.589057837558458,-0.734343738523908,-0.494083090847955,0.23654684471185,4.30587008749826,0.052751623587533,-3.95904893542056,4.64895297350665,0.473017989008912
"ASV19",0.174662939888857,0.7578424221552,0.188237813575562,0.777239851203224,0.667505010532843,1.86802108683474,0.182613390601004,-2.15630961521611,7.66988709812238,-0.299631209788162,-5.51867868062685,2.95687377561168,0.346000006301487
"ASV4",6.27835091864279e-06,0.000269392532537039,6.67742985488537e-07,2.84955353994913e-05,8.65588847350778,10.8369973912296,6.68015369537347,-4.37995543030751,3.49186048359775,-1.11493537315526,-12.6863708807752,0.258620583853736,0.0580000749061302
"ASV52",0.616138787021204,0.947055141991977,0.633400175046493,0.945027765769941,-0.597530052048776,-0.849264706031133,-0.437921355040915,0.302365003544673,4.4526878438846,0.0636254119065512,-3.73280622252287,4.71316343983032,0.467333334548396
"ASV12",0.348321286391397,0.864364160220329,0.47516607734588,0.890819998094316,-0.406488788721191,-0.798430844754545,-0.146388934452123,0.839298441549441,5.27827536364693,0.1391707407731,-3.2469838681953,5.76601415218085,0.419053967098574
"ASV18",0.413114055654845,0.882560553523036,0.519401616590175,0.893509922428907,-0.357407227268423,-0.70394467963156,-0.106766260500034,0.843729767937212,5.27535825543628,0.148125869292906,-3.15926364890234,4.85398028151092,0.42238507955727
"ASV30",0.613100554347564,0.95978411739625,0.703332727846818,0.965777808795235,-0.587131185587729,-0.491373415788772,-0.654146594152784,-0.294525214937986,4.88238077038704,-0.0471266353193568,-5.12734229188587,3.88125427633403,0.468666667831736
"ASV33",0.691651216645481,0.959743887663767,0.664070327054449,0.95464921784177,-0.689453489393046,-0.819426287427746,-0.590537153762121,0.28491487354042,4.37370282731627,0.0623901066135424,-3.68042975785301,4.07362560544999,0.465689541581532
"ASV42",0.650313995781797,0.963740707508426,0.636136677617366,0.947627898579243,-0.633594240865462,-0.838020118726481,-0.511970742153526,0.293532334096027,4.32727150953256,0.0585248532375831,-3.46198264817626,3.98850273292797,0.465689541581532
"ASV43",0.643916254011033,0.955485308669006,0.62915804013373,0.960544580897282,-0.559411077528371,-0.787674633450021,-0.438105134264032,0.286221154153378,4.32768709507726,0.0609150993689646,-4.01094975872879,4.33542698165899,0.471685544022008
