"","we.ep","we.eBH","wi.ep","wi.eBH","rab.all","rab.win.Base","rab.win.Target","diff.btw","diff.win","effect","effect.low","effect.high","overlap"
"ASV32",0.564043782338789,0.971054013510276,0.634100985343105,0.981941726970847,-0.347257654193736,-0.501315616807477,-0.236908476809229,0.445574944130719,4.86155725100708,0.0875261968424613,-3.51397013670156,4.65144589259224,0.456666668283751
"ASV17",0.0390412789396788,0.50505153196821,0.0851605313929069,0.7704250677174,1.56515879708552,0.428330678685304,3.77145056502656,3.61562416282909,7.31144189264567,0.447210700483769,-1.95919534773356,5.79461645828011,0.309793479244992
"ASV34",0.71776235945045,0.956871777454046,0.732420507963237,0.95412368415748,-0.580837708761202,-0.493592638200832,-0.640233340754801,-0.0151282169773435,4.35498244929247,-0.00327801512846017,-3.55396129453558,3.81809042819998,0.498000000074075
"ASV57",0.71943774905544,0.9633881854406,0.727041949786973,0.963737002059313,-0.636458995755444,-0.5591451022811,-0.690362490573339,-0.047415313385625,4.2908308604465,-0.0110549838203159,-3.85786150374255,4.10922616395167,0.493333333580291
"ASV2",0.127485815273753,0.779185605366082,0.0908147423476014,0.732538840740139,3.36775094452666,8.11308195887654,1.7330151181482,-2.83526000012336,8.46184154885078,-0.369947020265853,-6.78613662363204,2.96241916452788,0.31845437149215
"ASV3",0.103429417345795,0.620913105336622,0.170615342800952,0.684100337891829,-0.323597941428908,0.70451444755618,-0.841848512941711,-2.33665850083242,6.24009665269805,-0.372798647160317,-7.03475894339354,2.25341913303239,0.325116596310885
"ASV10",0.0660265631676725,0.539128370154623,0.173401404285023,0.788071360515658,0.298336337881934,-0.54704886138394,1.03499905935785,2.51510271406859,6.56539729223455,0.356146959224008,-2.18603916322899,6.04489236637409,0.336000006806324
"ASV13",0.553124599166748,0.960831735438058,0.669707591593717,0.984149654189607,-0.374594087708778,-0.444798240010421,-0.310091259926383,0.351709458291059,5.24958302517891,0.0504058887247149,-3.71196746212134,4.42413632092173,0.468666667831736
"ASV40",0.524517565322079,0.950098332961699,0.628560323677339,0.969393339724743,-0.385250980924094,-0.570324494222048,-0.243989615193154,0.480932364287375,5.03636852944969,0.0895636606681023,-3.22701561858509,4.67196744970742,0.456666668283751
"ASV63",0.746969861463521,0.96540848541692,0.753808406014932,0.964939576870363,-0.592035814026065,-0.532875480233364,-0.631092010070143,-0.192101568421148,4.42138248233333,-0.0399139342515361,-4.00248460153376,3.92112086192499,0.480666667383788
"ASV66",0.491288439337098,0.903412270037472,0.496857946665416,0.916007036395485,-0.615678120273992,-0.213528106161391,-0.855514401864042,-0.723365476513737,4.54010195347283,-0.137977973432984,-4.71214109526247,3.4664677090679,0.432000002565979
"ASV76",0.760078398127475,0.977603249503471,0.753335907020143,0.97498239877165,-0.652491021774054,-0.615292418781308,-0.673525937068213,0.0706022384427509,4.51495276927981,0.00961874586154047,-3.57677403991167,4.0772323036479,0.494000000222254
"ASV11",0.32960635247605,0.8935931613552,0.47293681238422,0.958855093268502,0.0523289692530007,-0.251326198671403,0.273185630067768,1.1501092657689,5.99256925551854,0.176741443683625,-3.05658035489292,4.72651192670151,0.414000003282288
