"","we.ep","we.eBH","wi.ep","wi.eBH","rab.all","rab.win.Base","rab.win.Target","diff.btw","diff.win","effect","effect.low","effect.high","overlap"
"ASV32",0.306304561400916,0.832547641040437,0.380046427733425,0.879703781761386,-0.628864686348425,-0.113835690460807,-1.14408852859385,-1.25022690391346,5.25117232702951,-0.225113292260846,-5.5291767819154,3.36934693559198,0.38333333790312
"ASV17",0.620865246077879,0.979653272432164,0.776934890731051,0.990939182315368,-0.162001840387977,-0.150222624285414,-0.192018052648815,-0.101870744062373,5.92829673409842,-0.0231441441627811,-4.30296168830919,3.20569056315987,0.490000000370519
"ASV2",0.0142465333129939,0.232645128625202,0.0102792837837911,0.214117180162041,1.11723441113712,-0.263793231002323,7.37256598533119,5.78931994978967,7.02940200529329,0.76996556526605,-1.98273825934872,9.62299527586593,0.213333349149593
"ASV3",0.187137552064555,0.749257794092523,0.299879469259814,0.811876592451005,-0.410892392581268,-0.827617858242061,0.342018269805804,1.78328170822508,5.97537708798632,0.295464070590432,-2.62546236909198,5.87285676033318,0.373084615277418
"ASV10",0.471323729207345,0.897458440803855,0.479520421375977,0.922358607164742,-0.802240293075977,-0.445749109001248,-1.19420408555903,-0.954729095674627,4.77396859217854,-0.187797841844915,-4.58980558046047,3.02893144491262,0.410666670084409
"ASV66",0.677138914077999,0.953764146833953,0.707091485126398,0.958022183176156,-0.845934247799446,-0.898093652558305,-0.770194208485421,0.157077729799906,4.60585558005326,0.0352310038476274,-3.39106457449946,4.27148290134919,0.48234510391832
"ASV11",0.636168972616264,0.94990564236864,0.657901817111201,0.955666780045601,-0.800785892699436,-0.863060629056179,-0.677849706818323,0.26819410381519,4.39383753620252,0.0577509070601416,-3.25360646550005,4.40643746969431,0.47035309903515
"ASV19",0.276133117702165,0.89802341904373,0.273685419811317,0.872100181621971,0.712969304434586,0.245432193287504,1.55311189629713,1.76651023046997,7.45041349566275,0.24032143029839,-3.22992174692604,4.99689752645532,0.37574950523133
"ASV4",0.514365827764571,0.992992532498865,0.686067161993166,1,8.15924789944419,8.91461244592481,7.94648360399754,-0.833931255598475,7.13766561117026,-0.112549523005386,-4.48940689681491,3.46405327334764,0.450000001870557
"ASV52",0.541433648590399,0.930447846413345,0.559114854480461,0.94371401810946,-0.858795162832289,-0.565519702019809,-1.09660354179166,-0.665951961943874,4.6322256145227,-0.122115806910841,-4.20960029046206,3.62596803420363,0.430000002644423
"ASV30",0.244918129119947,0.830072677315982,0.42364601527759,0.901418111988438,-0.661361950055884,-0.220550426311836,-1.11296313448616,-1.11312307189873,5.7413435518765,-0.171841009618343,-5.82370227875682,3.27982997673533,0.405063294782061
"ASV42",0.746781480071537,0.98003659234374,0.740246516317779,0.980900557484476,-0.783634413831185,-0.769244952500962,-0.806489279460188,-0.00982651930825007,4.42886740197287,-0.0020458589097483,-3.81419280407267,4.36056038307393,0.499000666259482
"ASV43",0.740216525283023,0.968681136689224,0.730793288984077,0.976599425572752,-0.829568589866107,-0.8284922769795,-0.834944823634595,-0.0242969717980168,4.30216523157645,-0.00648190652333839,-3.64546932395742,3.96349380676866,0.497668221272125
"ASV6",0.696431574026435,0.965702856894169,0.696111506457375,0.960277323290293,-0.808315643006621,-0.84170067346713,-0.761977978695914,0.194890078396186,4.35109722827044,0.0356280717363572,-3.73841349711883,4.20462654719664,0.480666667383788
