"","we.ep","we.eBH","wi.ep","wi.eBH","rab.all","rab.win.Base","rab.win.Target","diff.btw","diff.win","effect","effect.low","effect.high","overlap"
"ASV17",0.186272139748299,0.755231993047027,0.361428668669465,0.867704101715577,-0.379785354394365,0.490048221660912,-0.907255676262095,-2.379071198864,8.26211901642682,-0.310687543717283,-10.0404964486055,2.33967506381941,0.36736960399049
"ASV2",0.0339622025133481,0.282518519943938,0.0418644225945007,0.333404300611445,1.93710014818168,-0.202495403393437,6.17548115080096,4.94178563733984,6.54992093243176,0.70364742505684,-1.87634311543039,7.37291810804814,0.237513910669741
"ASV3",0.256503613914795,0.702666360034942,0.374268721166436,0.772632520945761,-0.999903161774206,-1.67174990360207,-0.382469470722143,1.97444135498009,6.25288729435899,0.297389058349751,-2.71258292686567,6.37583765188992,0.369589359536152
"ASV66",0.759874550712378,0.970334524352661,0.763292792985719,0.971104793852219,-1.66278793335642,-1.55170349711641,-1.71333567089339,-0.00155064690108553,4.58966438321783,-0.000438315510643751,-3.65152240373218,4.11323071664762,0.5
"ASV80",0.482552548114678,0.84565763585126,0.5138860072321,0.878109469257504,-1.66596902864908,-1.09815678251742,-1.98330736936839,-1.0636415829412,4.90362180018346,-0.199126396763514,-4.0973025717149,3.33611568336195,0.398446181794492
"ASV11",0.755019548813081,0.961929524191103,0.746942938606689,0.966803222016912,-1.74647149064725,-1.74559725917722,-1.74647149064725,0.158344375820626,4.41265431755164,0.0297690433962802,-3.83620048727602,4.17123549669988,0.48444444604636
"ASV19",0.806902333688847,0.995961911907342,0.68527970086516,0.993394028403956,0.774149097794297,0.699769753811883,0.875697918869401,-0.901254704709351,8.50548794763288,-0.103358779023601,-4.47071024930316,5.09234046287823,0.438401782225314
"ASV4",0.0184685698992178,0.212328307438719,0.0194128125038241,0.230076244508621,4.36723959713327,0.549529838729446,6.91061102063943,5.72303981005078,6.66173400761056,0.807861299001006,-1.82201421879314,6.55086051409928,0.193333383908677
"ASV42",0.755791377694773,0.949146485388955,0.743432119519328,0.946992434949848,-1.62804333033989,-1.64169693169379,-1.62076810764346,0.329449540549396,4.57178757759419,0.0603711176043063,-3.58428858091216,3.54094021338324,0.470588238323788
"ASV43",0.747936884617722,0.955049155059793,0.745765733795078,0.953174891498101,-1.66700785497197,-1.66158568798908,-1.67742005268923,-0.0605623694087507,4.67854465281436,-0.0130857021409014,-3.89489140708287,3.28570450176951,0.493333334019326
"ASV6",0.754619209336073,0.960105697980892,0.737817222738898,0.959918608279592,-1.74665609277528,-1.65036859089744,-1.81995161105335,-0.0137919437893901,4.61211352977803,-0.00305499018861414,-3.8041173071334,3.4583957484692,0.498335183300755
"ASV27",0.757434756752761,0.973332241348659,0.748895819821584,0.958584855827082,-1.65036162902901,-1.58531002169449,-1.67123777855844,0.0822879394990483,4.40377375585096,0.0195792445053758,-3.46444646634673,3.81796933284115,0.493895672102855
"ASV5",0.00124376027709592,0.0247835302971601,0.0031997684137104,0.0623321228845189,3.92690559377796,8.30778714081402,0.424196820533152,-7.60808348250333,7.0533207321547,-0.970370840059501,-10.3146120071672,1.07791911859802,0.138888966546987
"ASV29",0.509732664153692,0.847389403454199,0.499553202131695,0.86617330024375,-1.63149130897039,-0.988411732291672,-1.91475258723904,-1.10433658462695,4.45822735544045,-0.235504002795208,-4.18357745845246,3.23905047870817,0.380000013100247
"ASV21",0.483346277566197,0.871872098205189,0.481988934641883,0.880663263745273,-1.21099279526198,-1.66923548721,-0.872335859302359,1.22530151300581,5.20026099548722,0.2332798956945,-2.9230656061738,4.87844917392617,0.393333344830514
"ASV1",0.587308568550863,0.978823400095923,0.587460390178539,0.989361319383866,15.4532037394273,15.8401487706687,15.2118583681673,-0.262489882704972,1.92210188935439,-0.136207110171626,-3.69443403398192,3.11365721617889,0.443951171198573
"ASV16",0.629177445784789,0.963072307433524,0.657472290715745,0.959641392338088,-1.60682545117882,-1.23885798887678,-1.76825086682139,-0.337272084425248,5.90241394188542,-0.0521550802158577,-4.97456151867458,3.59548375607311,0.47000000309757
"ASV38",0.732900899032654,0.959263252150299,0.751004126947222,0.960993630393701,-1.67421395516841,-1.62220377632916,-1.71827912397185,-0.110381958708642,4.88220577408949,-0.0148462996243734,-3.79325715698019,3.81263140038375,0.492785794303418
"ASV39",0.726561634709108,0.956316244019958,0.761571589838348,0.955620212615939,-1.69044024768187,-1.59652969351987,-1.75692580783323,0.0171805138774737,4.5564423105572,0.0036810959798142,-3.50850181427114,3.77310454790072,0.498335183300755
"ASV73",0.718130368569699,0.960088103766082,0.746307277071428,0.958412860359455,-1.70970270556573,-1.66032308727391,-1.75663657441741,0.126645395168633,4.74127031478588,0.0195632661287402,-3.23172985716359,4.51008323360725,0.486666668039384
