"","we.ep","we.eBH","wi.ep","wi.eBH","rab.all","rab.win.Base","rab.win.Target","diff.btw","diff.win","effect","effect.low","effect.high","overlap"
"ASV32",0.406731211682184,0.853573028176714,0.460576973750887,0.882342577437818,-1.01489987041826,-1.63177118714475,-0.754086779572814,0.951705722816199,5.01368964131901,0.172043548076291,-2.54071850428804,5.68755459227197,0.412874593019475
"ASV17",0.263797470138029,0.898320479551303,0.324220658974892,0.845454507155697,-0.389114408710802,0.583418956088328,-0.744663610811843,-2.20152904150155,9.38836824896903,-0.25779880895906,-7.55467014957255,2.96861117572942,0.360000015628564
"ASV2",0.661716622229142,0.965711456977806,0.661041843892187,0.982796149738896,-0.568214375410114,-0.154848384474222,-0.747891480982958,-0.652670773657305,5.43013474552981,-0.116305450301197,-3.70077005104043,3.12353641009722,0.447777783209687
"ASV10",0.641959574161594,0.947409703475261,0.655231495735386,0.939512397305212,-1.29076789166186,-1.48146295341889,-1.20347624745456,0.405578371040273,4.76211653403748,0.0728387873427982,-3.63602848360826,3.97809418623952,0.460000004141732
"ASV80",0.585051167088901,0.902204901683522,0.622682567623071,0.917925430968726,-1.40981723200445,-1.02577254819985,-1.56069941769869,-0.599073048779011,4.86519500621465,-0.105191508269673,-5.15136676837303,2.99037944731987,0.439511660019588
"ASV19",0.339672322307488,0.909730796073704,0.404975906930598,0.925830024803572,-0.081103938319707,0.709635285909611,-0.419650618924935,-1.89730768052125,7.81229839369698,-0.250755387100949,-5.55481929240466,2.58696141864766,0.38555556798062
"ASV4",0.00241564703226331,0.0467575043436888,0.000826638502611046,0.0172143028596118,6.07281547820961,0.605119187261616,8.30102482083145,6.96097074084182,5.87361509555784,1.1121144004713,-1.30898431080508,8.1327562443451,0.117647153348953
"ASV52",0.667000096221904,0.962152715663994,0.68272944370656,0.954814277042561,-1.42918348929406,-1.63986033355891,-1.32606395973341,0.279805588214602,4.62707381177551,0.0498932842478138,-3.56884590732797,5.03748419728067,0.478357382913961
"ASV30",0.341694880468487,0.85987434396112,0.564012919193697,0.937774929189803,-1.1748003662544,-1.54101772282035,-0.977542615382585,0.8120557242018,5.52917073030488,0.121166247454952,-3.52650296890423,6.34654135730833,0.428412882086174
"ASV5",3.85097195494884e-05,0.000808704110539256,0.000228928965771071,0.00480750828119249,1.28233004328797,8.3896327353833,-0.775845027827365,-9.24114255226612,6.34156613630445,-1.3977757892538,-12.4332102510965,0.646291511480836,0.0699224782597138
"ASV29",0.585384492407824,0.913921048410889,0.587573008379873,0.9260783152774,-1.28400193904975,-0.894495329891727,-1.46960985423281,-0.636314854053571,4.39165037079114,-0.149970162108924,-4.129860522355,3.34345037897045,0.427303004294046
"ASV70",0.677107125425955,0.944123783355738,0.661634328143253,0.938053765555573,-1.34043995974325,-1.56180612971283,-1.20627274403215,0.395122447100046,4.48477974649986,0.07336202285527,-3.16305414254675,4.29401144024465,0.462819093738042
"ASV1",0.81182151067294,0.996198021801787,0.805391632928475,0.992008638363924,15.7862083668913,15.9514821348676,15.7265611060923,-0.0488960972155805,1.45301238088386,-0.0379442082151214,-3.2359815136095,3.01848134386424,0.486666668039384
"ASV16",0.68116201019024,0.966488460341013,0.71441115680658,0.967965335915038,-1.27233997490821,-1.19673348837278,-1.32381956704795,-0.30155797076928,5.96606200732165,-0.048930278342382,-4.86447453855497,3.51196840234795,0.474444447080502
"ASV49",0.64717418282966,0.935246528237639,0.650610958378006,0.932274027619977,-1.45016873666336,-1.65460689082616,-1.33171701061244,0.433014646211226,4.6539757378332,0.0819755471147623,-3.23850041070218,4.22541722925257,0.464444448121014
"ASV53",0.694015247636047,0.971849290062748,0.690942947517776,0.9657540067103,-1.31126563762318,-1.50556129251894,-1.22508267983778,0.292307897924221,4.43634597532034,0.0539302359140534,-3.68464217366956,4.43369347594611,0.476666669072454
"ASV69",0.686493526070845,0.945704448020157,0.676989956953801,0.933202621817542,-1.33406129834791,-1.54724840563688,-1.2564655515488,0.484196402012914,4.63282051002013,0.0811881068567764,-3.24630173943886,3.89435859771356,0.462222226131138
"ASV77",0.688298761700101,0.947966013675794,0.676599458055293,0.94452226309922,-1.32716540746348,-1.53292296691364,-1.2222488040283,0.330852747532349,4.41766325258217,0.0686233606591934,-3.88878651555634,3.66261721835718,0.460599338143096
"ASV9",0.238360353964713,0.777429030574301,0.511989451280984,0.898767648994789,-1.04352339207295,-1.48069229892441,-0.840980133799011,0.991526729694804,5.89262605112462,0.108364037667355,-2.85516350380243,7.31670193117431,0.422222230422473
"ASV35",0.684889144794665,0.948208214107913,0.682228492636273,0.933087536338566,-1.39576577008216,-1.54555580759411,-1.30452983940178,0.148012688001963,4.46592364544426,0.0343289718843401,-3.09780007456561,3.6102189719364,0.481111113057189
"ASV78",0.721963125013598,0.948083429386581,0.706303120982755,0.944577054669206,-1.32065331729684,-1.50209859230284,-1.23374785785735,0.299024269074861,4.35859065502758,0.0617781411318098,-3.86069457816167,3.80338580486548,0.471111114093173
