"","we.ep","we.eBH","wi.ep","wi.eBH","rab.all","rab.win.Base","rab.win.Target","diff.btw","diff.win","effect","effect.low","effect.high","overlap"
"ASV29",0.588774623454698,0.937156943233735,0.564872352625971,0.932737729807277,-0.793536982005575,-1.05252453472422,-0.486833011025141,0.578429464258041,4.44728919223795,0.111329351377194,-3.76188616359964,4.26065496793946,0.440866186993321
"ASV21",0.308216268843308,0.835287735072027,0.336837148625211,0.839309506634536,-0.500962414880982,-0.957003500112839,0.119685278902637,1.32050673343053,5.07768708986623,0.249464554367759,-2.45611461383946,5.13609403652345,0.37701277404618
"ASV1",0.275658996458836,0.900524032003097,0.328370457651469,0.914000821517147,16.3907645452451,16.2344007684191,16.5546428722302,0.357042282864368,1.35243434058985,0.249313724237472,-2.48861636011897,4.52574839647247,0.392222225129362
"ASV16",0.726160684186133,0.997174263386065,0.682617356680071,0.981260422378465,-0.466424172590511,-0.639088551919263,-0.295279969924945,0.175141827123341,6.27727709349642,0.0263387667882151,-4.18517869815691,4.32441077939513,0.483620211415168
"ASV38",0.709508505935536,0.978778292730554,0.753451758859176,0.980436309050529,-0.736555218628068,-0.770087479125852,-0.719022052438228,-0.0951008229266606,4.67715830403848,-0.0184409739349286,-4.30355352357611,3.73564026218198,0.48888888917481
"ASV49",0.595326051998478,0.95379351348857,0.58864348301011,0.945036142891792,-0.842983293416445,-1.05712186212162,-0.608864302931088,0.522133025003443,4.52250897113173,0.10027238110997,-3.62444634692248,4.20302935650669,0.454444445625949
"ASV62",0.727792303848155,0.987136326865658,0.732531405088803,0.986159758393071,-0.762232874800555,-0.723781447841367,-0.803393190783156,-0.0879898031006006,4.48724967676574,-0.0185871092564212,-3.88442908112882,4.09784727850022,0.492222222422316
"ASV64",0.753482477179942,0.987598795030939,0.753261169851649,0.989269836232511,-0.666379267229935,-0.691120464631396,-0.631548668205287,-0.0102138980649809,4.37188595742097,-0.00180716079125924,-3.7535320485847,3.917283440597,0.499167129393969
"ASV74",0.681216457370501,0.981638250510048,0.728567794116524,0.983936298812017,-0.767252506985229,-0.793932087024213,-0.74188379160208,-0.0426930625346378,4.50186643236705,-0.00659446189496695,-4.36412343115322,3.64234914264752,0.49583564696985
"ASV77",0.531075459502982,0.926570313902665,0.52838052263309,0.930261993621724,-0.74530163348941,-1.03843745893154,-0.450634674090317,0.604955191472064,4.54396603436741,0.117888488187181,-3.34910811445285,4.25885181528623,0.434444446160035
"ASV9",0.0425544489085894,0.597722833483676,0.163912025954037,0.796505803464267,-0.0523746144696613,0.836871349992278,-0.762951426343458,-2.52792645365023,7.28874110570023,-0.355876511300177,-8.04119057766587,2.11286110151256,0.33444444922688
"ASV35",0.716806275050043,0.987919490747055,0.721724763156975,0.975600188278125,-0.785471017486824,-0.865739691740863,-0.715518288688774,0.0180543815661212,4.73944857814132,0.00320882995150582,-4.04127913377741,3.79023174653338,0.498611882323281
"ASV41",0.765193691726036,0.976144306513838,0.746007167658426,0.981298935988189,-0.851005075849006,-0.905394916148815,-0.799761066980043,0.020010633632733,4.56426486196657,0.00449529487424354,-3.83221163666633,3.80902876627841,0.498611882323281
"ASV78",0.589935654557461,0.948716550279925,0.565020078393762,0.945389323099083,-0.715097662113646,-1.0048111325753,-0.431137398814951,0.587203385755362,4.42974825474874,0.121407213158571,-3.67334784043418,4.19794311472402,0.443642422343839
