"","we.ep","we.eBH","wi.ep","wi.eBH","rab.all","rab.win.Base","rab.win.Target","diff.btw","diff.win","effect","effect.low","effect.high","overlap"
"ASV32",0.664206380038193,0.976856613772962,0.705434790256856,0.979655312717973,-0.774723636557828,-0.77242414570089,-0.781537371847824,0.37616875015239,4.83336549046815,0.0629955748319499,-3.48348032383672,4.26538341752682,0.461111115136374
"ASV17",0.171252582513902,0.772856178485338,0.290229766027484,0.900863070399785,-0.135612665219496,-0.821577845345214,0.654037487776207,2.90990156221024,6.34737865841417,0.413928667333151,-2.49366029306272,6.28038537417929,0.342222240249574
"ASV34",0.620265509892323,0.919607756326672,0.62404225149598,0.924362660789489,-1.26234149988694,-0.848852508863327,-1.48730148975431,-0.516998539249339,4.50192263879418,-0.0920628008638154,-4.63834403745552,4.41807806704572,0.451111116189381
"ASV57",0.548639837741443,0.875443506549676,0.563935399050404,0.896109632879572,-1.27924232360558,-0.732296903319369,-1.60060747466755,-0.673740342404003,4.43607601422467,-0.137672563545172,-4.31246480570684,3.0608074415948,0.431742515463938
"ASV2",0.562569319041208,0.95470487480816,0.603484922417063,0.959122082991716,-0.578499756273186,-0.799118601531667,-0.403013594646343,0.922560861748545,5.11309078968945,0.164147501103664,-3.36280939727804,4.45513083269118,0.440000006263024
"ASV10",0.743182300476013,0.966556151202277,0.71188563094262,0.962459724119805,-1.06658043325552,-0.796199815934637,-1.25911679096205,-0.195577911692625,4.89148523977017,-0.0376721582653611,-3.37183110366724,4.30671574717353,0.483333335049918
"ASV19",0.0873782806050691,0.629232468517958,0.148826106841738,0.797815532495503,0.284372869288261,-0.719057034942722,1.71121255205323,3.58946253991233,5.97455341852183,0.565365205525014,-2.44082042573648,6.27567195674786,0.288568283921682
"ASV4",0.486750700510347,1,0.675018929196393,1,10.1508611266734,9.54668128265897,10.3412205256178,0.604585129461905,8.14638935898532,0.0714947684232104,-5.23129174440059,9.03141000587209,0.445061048993773
"ASV52",0.660017081068349,0.941767190857416,0.605393711988644,0.911713434446299,-1.26274595926396,-0.802713123901098,-1.52640054042818,-0.640317119637064,4.68173289469012,-0.117136442783097,-4.78140426635861,4.06668814352718,0.434444451306805
"ASV30",0.302886831824307,0.85792533555974,0.284695855614973,0.769616075638752,-0.338029365014693,0.850309154418841,-0.924532642614556,-2.2159441761024,9.21836467951524,-0.261534941047995,-6.67700688660389,3.02485944440027,0.344444462163082
"ASV33",0.567545060445857,0.890977007471727,0.570183831177572,0.899147223156335,-1.1967021874963,-0.756390913578972,-1.50254746100373,-0.638867930339656,4.25608002273123,-0.131294505287657,-5.20812976122209,3.65631912018729,0.421111119434448
"ASV55",0.58956656911982,0.886380322155726,0.59809704597462,0.899263355204025,-1.25478320754958,-0.824687223705769,-1.52593446505268,-0.703746525030816,4.34027118565345,-0.125829822222979,-4.66442902358519,3.33304751317649,0.44111111725486
"ASV31",0.57587157621268,0.897612868471457,0.568711766847367,0.891549607776573,-1.28473694851787,-0.695964725861323,-1.60239888716716,-0.76890578685977,4.31429426234652,-0.154317599700347,-4.40692193222716,3.40688002808944,0.427777785366374
"ASV5",0.792647006659923,0.998931556970961,0.778690390239724,0.997774231397648,1.00100571149867,0.655270847075329,1.40851694349731,0.167051368093841,8.97047078285829,0.0209570683118828,-4.6654669054395,5.59302478799352,0.482796894109875
"ASV70",0.625610826000475,0.897790814770319,0.599471252095596,0.898943641522271,-1.25803066911126,-0.722048207265981,-1.57722325362939,-0.586072107099831,4.55148360322248,-0.109680400578209,-4.14297845089354,3.8503944908298,0.440621537814055
"ASV1",0.0165715670031812,0.198324160772869,0.0230414132576267,0.248211872829015,15.8716689747658,16.4834624052306,15.4368831934561,-1.07766101048908,1.23172452904368,-0.843128526291105,-6.20776947924042,1.46164342182777,0.180000055761784
"ASV51",0.589824833607615,0.903763824539042,0.561629807633476,0.886471611077771,-1.3660605997714,-0.870966079025585,-1.76737737213472,-0.888633794678674,4.70100894865871,-0.155020962741142,-3.93429020451617,3.49123543479442,0.415555564498331
"ASV53",0.577234742984481,0.908212922088645,0.567447258287546,0.888163689177047,-1.28692304417677,-0.727149701937882,-1.61477063723026,-0.736813178911008,4.58134414255906,-0.136045463129102,-4.66417751847224,3.41338478795056,0.42888889635588
"ASV60",0.625270615088018,0.909724005465026,0.638897540657619,0.92377871812828,-1.2530812451825,-0.873067424256426,-1.48200826215643,-0.518273223042302,4.30211829333346,-0.109477959527885,-4.06949126423823,3.86127196521077,0.450000005195991
"ASV69",0.590804781147881,0.893197851088681,0.553348135072627,0.870675471235263,-1.26086848681381,-0.735832031355089,-1.619441099852,-0.794930620265299,4.41176297318467,-0.149474058615537,-4.74474621628431,3.35716277237786,0.422863493127944
"ASV9",0.408106137554904,0.965493417384049,0.783197183335577,0.973123838413327,-0.98874659514212,-0.638430264893469,-1.21714788790478,0.0577096331774767,6.68091163426704,0.00503927165853934,-3.06677220943131,7.44304507395882,0.497225305501264
"ASV72",0.584665917476262,0.896827194398606,0.570194393286751,0.897999863056929,-1.34723025107595,-0.831158503297985,-1.64048285377197,-0.74076364801402,4.28715315419862,-0.146836567042336,-5.33308352208972,3.58604490268063,0.425083248710505
"ASV56",0.613049459361941,0.882026270282516,0.613664317661743,0.901388500547593,-1.2399638614229,-0.807111923903562,-1.52341544667903,-0.487155740532666,4.29133464191232,-0.104486590362691,-4.33739992142903,3.20645657973396,0.438401782225314
"ASV59",0.570978382843688,0.894673874468579,0.583026805271724,0.904236277935915,-1.27002230227225,-0.737891909645921,-1.58977825725207,-0.569944690505223,4.31065614101994,-0.115038336951238,-4.60946745863682,4.37977170178176,0.444444450231479
