"","we.ep","we.eBH","wi.ep","wi.eBH","rab.all","rab.win.Base","rab.win.Target","diff.btw","diff.win","effect","effect.low","effect.high","overlap"
"ASV17",0.53813758744347,0.824936875310271,0.523706293706294,0.819331701631702,-2.47861333883667,-1.81791373241332,-3.37180022131769,-1.30645585535272,4.2302613034509,-0.277655491859918,-4.47993357505725,3.13040207703119,0.367720498705382
"ASV2",0.415987131107026,0.913000572915512,0.466143856143856,0.960777389277389,-1.60495466697114,-1.76901362381462,1.33326320878981,3.56505733243174,7.10756986515813,0.431231573015419,-3.34950091505841,7.57957087297439,0.367720498705382
"ASV10",0.276814792574505,0.853526405372013,0.354669330669331,0.917153613053613,-1.52629971575328,-1.90698572535793,3.22017000289198,4.93251124050221,7.67460692353539,0.52793585889561,-2.42159069186048,10.3346970625179,0.338333375125235
"ASV13",0.360664380835685,0.897287549133147,0.383882117882118,0.938109324009324,-1.57847644548163,-1.80539541049046,2.27072623477223,3.41058922595505,6.58929247999187,0.445153330934312,-3.49100189311985,6.30589545740652,0.356666702816338
"ASV11",0.319042129740351,0.870275478792627,0.363284715284715,0.916534965034965,-1.51834313811108,-1.80120229448674,2.4939424252123,4.2098690732611,6.83734381592827,0.537147367744625,-3.18482144466676,7.7631274993258,0.359401033559078
"ASV19",0.378184241757435,0.918047567814638,0.450107892107892,0.956327505827506,-1.61020039224635,-1.81438669072611,2.0833823516327,4.22714263139636,7.77635654989665,0.467903004407579,-3.58848110002903,7.63815841399011,0.385000028107212
"ASV4",0.738986896674677,0.9976425178873,0.736629370629371,0.997667832167832,8.20700457707899,8.60680391878369,6.79166169326822,-1.08830794910813,5.37456430752054,-0.141804539362829,-5.35713402244851,7.14679981673982,0.434276221752639
"ASV12",0.325933976388014,0.859434265014077,0.383698301698302,0.911192307692308,-1.52936846077788,-1.84174083702479,2.69790017886354,3.775780428542,6.58075767287557,0.500935760394435,-3.14247483972117,7.73548482901553,0.346666705844949
"ASV30",0.0409597855173172,0.18375870019756,0.0828131868131868,0.271721445221445,-1.96428200315431,0.0276102069751518,-4.10232602994827,-5.31092171582856,7.1029233217054,-0.847199798504719,-10.9527918599796,1.27177083806348,0.163061706461004
"ASV5",0.0619870605768924,0.246796343098795,0.116871128871129,0.348724475524476,-2.25417987231256,-0.433895991179948,-4.00715551544401,-4.76399559287913,7.13893670009059,-0.74845455295015,-9.66397580022701,1.41145778486606,0.188333451321988
"ASV1",0.00265483106739965,0.024524669481786,0.00451548451548452,0.0419114219114219,14.6321349120267,15.456868778002,13.1797853687791,-2.26947467029821,1.29504733953274,-1.6335963944698,-10.0242094563104,0.258730190083119,0.0482534791490318
"ASV38",0.692684864606455,0.962750945770134,0.538788211788212,0.850828671328671,-2.38693310943174,-1.79895682231257,-3.48143309242232,-1.27356042517914,5.49225604112358,-0.219746934650251,-4.42326881799649,3.44161466000052,0.385000028107212
"ASV39",0.61319944817718,0.917165525922887,0.539242757242757,0.851531235431235,-2.38966277759998,-1.74940647186729,-3.45463054382754,-1.43625886635487,4.92355493632796,-0.269721653351632,-4.24218252793064,3.51266957409005,0.379367750017294
"ASV73",0.642903456272519,0.933607523143201,0.548782217782218,0.864998834498835,-2.46010382383493,-1.87244289598925,-3.45009924762041,-1.45630618721082,4.88484564663125,-0.252972350895726,-4.72773449550579,3.4857097664257,0.38833336053903
