"","we.ep","we.eBH","wi.ep","wi.eBH","rab.all","rab.win.Base","rab.win.Target","diff.btw","diff.win","effect","effect.low","effect.high","overlap"
"ASV32",0.792813505518351,0.994886213089357,0.777391797522291,0.998288700545328,-0.0656875015342511,-0.0086535604480833,-0.0963927161136464,-0.00875057833548265,6.02829792961244,-0.00172554511574791,-3.59496930753423,3.65874457337874,0.49966688875316
"ASV17",0.633765344723907,0.998513167772673,0.651010576080612,0.999147942759356,1.7766093997033,1.41268904713551,2.2075657685167,1.25363385433129,8.79373635459863,0.126383150421945,-3.19456995566732,3.98355929826962,0.448666668588154
"ASV34",0.710504307561707,0.984720372517504,0.739427475884299,0.989219508160529,-0.816593343201257,-0.792427185273111,-0.825068253656642,-0.127824467193748,4.32714156968822,-0.0273204404532731,-4.09227125528119,3.7118225392351,0.487008661373583
"ASV57",0.695058494889127,0.975646015138953,0.708341303794391,0.985987747650876,-0.713940474072967,-0.653858969938494,-0.760653452054807,-0.240408131781806,4.38530916106137,-0.0515135131514751,-3.90651639171865,4.05665355223156,0.474000000965574
"ASV2",0.25533898899634,0.936244926239378,0.244421544745454,0.928667827053429,1.12850820762372,0.300790633195676,2.29594683382497,1.97127927164341,6.58440635818866,0.270483713849175,-2.74767892418555,4.98860201567689,0.367754835372621
"ASV3",0.574007576832314,0.949361774432511,0.580589248466907,0.95188589037039,-0.712858780187714,-0.97404233423968,-0.505291574249059,0.568346513284976,4.52805894251824,0.105106382799614,-3.73271076626453,4.46316407877643,0.44000000225469
"ASV10",0.75934974104047,0.989026107339787,0.766360595583903,0.986744380049583,-0.455119885044537,-0.392719672581276,-0.487080389937729,-0.135453959605467,5.22308075207789,-0.029636390921646,-4.10995209752812,3.54684238544158,0.485676216386335
"ASV66",0.537380586880059,0.938408283857542,0.542885307327043,0.927134126022013,-0.785032887835047,-1.08282071952175,-0.495987160308161,0.655915294804778,4.44550972307426,0.135043613736214,-3.44780873138633,4.36397035826217,0.428666669363533
"ASV80",0.579215809983446,0.958200735974393,0.594006845666532,0.943309442212657,-0.750979205789326,-0.974495049326855,-0.570252975178368,0.484888666563956,4.49763158777045,0.0949674404813294,-3.28163048655893,4.72778565822277,0.448666668588154
"ASV11",0.552717652826041,0.968811948930645,0.550299423708041,0.961404115153082,-0.77383596945349,-1.11116324140766,-0.540926198447042,0.682198326694251,4.39817142869021,0.141458797279967,-3.42016856283965,4.46794003087001,0.437333335691362
"ASV19",0.588667792445082,0.995829637747751,0.529717380553819,0.99031435650643,3.02045280197602,2.34021355557804,5.14460122139818,1.08258773701863,8.31987448792573,0.124632986277388,-3.34518481259512,4.72334636092919,0.42066666968082
"ASV4",0.00890849017473355,0.243365430428962,0.0151890867056825,0.475920027408802,7.16376054068922,10.9612586654545,5.50759251648953,-5.26596469577145,6.67716796313447,-0.740711896342101,-11.4439603201128,2.05449707865183,0.242000013023006
"ASV52",0.692898884346261,0.990125075031896,0.7640433091835,0.989582743371985,-0.772527016293585,-0.810714547529406,-0.734539766334384,-0.0842240084712715,4.80948787166048,-0.0172835606434893,-4.24516775765549,3.67601495421612,0.49266666693833
