"","we.ep","we.eBH","wi.ep","wi.eBH","rab.all","rab.win.Base","rab.win.Target","diff.btw","diff.win","effect","effect.low","effect.high","overlap"
"ASV32",0.309001460373523,0.728475527477441,0.39166698861779,0.776078476438517,-1.18213175083688,-2.10924350233919,-0.818147205600007,1.76719924478241,5.20971544923738,0.323896340244064,-2.57850818587411,5.13001755420272,0.336666708991823
"ASV17",0.048063484767831,0.367942237977211,0.108144892864573,0.521728329156455,0.703879547773974,-1.50590987257267,1.87773336756675,3.89969075385456,7.08445131287809,0.573707163951874,-1.61827720192389,6.20246327373506,0.250000077160335
"ASV2",0.831958655389642,0.998460073712915,0.822276813575441,0.999481262444649,1.96892025877228,4.00351857232128,1.94889646324093,-0.642255158891994,7.90606829795375,-0.081519101676839,-3.89778967387463,3.35641298506479,0.465890190934611
"ASV3",0.485587962563828,0.827528314837649,0.451347439745609,0.796899893978054,-1.45091570521784,-2.20882896931618,-1.11986407501453,1.20420860748578,4.37621639890918,0.230314719245044,-2.87754758570109,4.9975814565758,0.374376070869175
"ASV10",0.195303192310275,0.766320186511563,0.23540662426818,0.779935778180629,-0.657918363731767,5.10568057791751,-1.02392528832477,-4.76238322429642,8.3799999580232,-0.55460320323686,-9.18097645156755,2.68378087793377,0.316666715696692
"ASV13",0.174762746241538,0.684070526166319,0.188614149008886,0.712460820317309,-1.08673061352118,4.0381542521538,-1.48596497399794,-4.61143271685208,6.69170621810304,-0.597339705611696,-9.35080966211794,2.66579970472776,0.291181422747893
"ASV66",0.554005069346075,0.886711135857313,0.525686721745074,0.85634291782791,-1.45877274242075,-1.99310761794207,-1.19437404132286,1.03557376455732,4.16722689531252,0.231053601453088,-2.88999525239643,4.47839459764223,0.381666695683898
"ASV80",0.567614846715087,0.862686777065919,0.536098323872923,0.838556877261445,-1.42867294474077,-1.939196431729,-1.25069524523348,0.905937274009203,4.41191327727173,0.157097218754481,-3.4277054339883,4.4419113752752,0.403333356578713
"ASV11",0.180600221092181,0.709185692213965,0.217118636512229,0.75626536131407,-0.815045505325456,4.20044310006493,-1.20730863568521,-4.87940823200313,7.23767738601002,-0.603525571543931,-9.180380397403,2.86031318506185,0.289517529901562
"ASV19",0.769243293980342,0.994905987238749,0.721321733186722,0.984154414067413,4.3038829315054,4.41027877005158,4.3038829315054,0.547185201112157,8.91871647749449,0.0638242895210991,-3.89446560778713,6.0177413833202,0.444259580409485
"ASV4",0.00816376642302691,0.180162913342796,0.0317161728431751,0.44553127878986,5.86042257050411,8.97191215231399,4.80550481461185,-4.57684424723196,5.27736693479585,-0.745096100287365,-8.29032334495468,1.42963379891334,0.201666773902113
