"","we.ep","we.eBH","wi.ep","wi.eBH","rab.all","rab.win.Base","rab.win.Target","diff.btw","diff.win","effect","effect.low","effect.high","overlap"
"ASV32",0.191263114876,0.730472066531395,0.292450541253172,0.838842597081992,-0.228980115817969,0.336914067008419,-0.873802782241835,-2.13643922592347,5.66578593458804,-0.359019947085356,-6.2949272848548,2.43568143786722,0.354166675890783
"ASV17",0.00664675290517774,0.148482454594465,0.0489902925539261,0.506732044659394,0.639347590704635,2.36967415469669,-0.664168602299744,-4.74903718632283,7.52368456048983,-0.651083858903176,-8.03136459946534,1.61784080774015,0.267500017166732
"ASV34",0.722716639524253,0.964011372785409,0.74907244753441,0.974247050566754,-0.771798063440855,-0.825858164952955,-0.662907107772256,-0.0206049065224176,4.15168013847787,-0.00333267840605566,-3.97446596847524,4.26156777839567,0.499166666714892
"ASV57",0.736141688680197,0.974428828765104,0.724137974831668,0.972246662221374,-0.819437658339003,-0.791654465793668,-0.901455944697632,-0.279548999743706,4.25248402574346,-0.0555405843818208,-4.04200504879694,4.25661219585523,0.47710241598012
"ASV2",0.670438043379159,0.995139363886842,0.649667710076836,0.991578807638252,1.28841665059418,2.4490259496202,0.243231418428961,-1.3377134405665,8.70739058546642,-0.143133550236079,-5.40778370848315,3.92303054286532,0.434637805673698
"ASV3",0.177078437719016,0.696182395867136,0.276650487214097,0.751976354345944,-0.592104437513532,-0.989160524181147,0.302788408121483,1.89411167690908,6.46389560054278,0.318511241488755,-2.49525742678728,7.32613307528056,0.348333342999755
"ASV10",0.574145931370473,0.954953655266096,0.651509978994261,0.963289917968679,-0.657090797976045,-0.580516171445868,-0.773649660237705,-0.417645539283877,4.64807177677428,-0.0857535776535784,-4.15242898906935,3.29296796224769,0.45378851226818
"ASV11",0.510018909767365,0.92194256435381,0.570383567126881,0.939538188177135,-0.570450931956081,-0.411262448152199,-0.844687372691723,-0.654902695791193,4.9088441881932,-0.125459173121467,-5.05696347713865,3.0270667989854,0.440466281590548
"ASV37",0.759755809660716,0.974687848284208,0.76724869631505,0.982332495695079,-0.810792627124574,-0.797207920714314,-0.83026597594432,-0.068107268549598,4.36533944696578,-0.0151212333674177,-3.85848210813399,3.60376929936748,0.491666667149054
"ASV19",0.0534425208989037,0.439304113599707,0.114284378958727,0.673012470609759,0.583012086292452,1.70847533766809,-0.590186305041959,-3.55702131138404,6.33709126279558,-0.54382343534801,-7.02200098848372,2.4022653592942,0.296419664390406
"ASV4",0.00120616608354273,0.0403523455530899,0.0196835543146541,0.417692841279094,10.0127571875598,5.44699893589218,10.7645093770322,4.48868186436046,5.81730899041999,0.640710078716973,-1.41201159633099,11.4976432616865,0.247500019614431
"ASV52",0.530051452610058,0.923591160225886,0.576989605467963,0.932667263751059,-0.78157551110942,-0.948750992201272,-0.499422859998905,0.667736818724411,4.68667658127322,0.132512100970988,-3.47382931703604,4.83168074273333,0.43796836334009
"ASV18",0.448119227821191,0.907999025523722,0.581751327979142,0.955807759639289,-0.59442518915782,-0.466156433523033,-0.847262003739912,-0.771720348914685,5.40422625478436,-0.142458495716396,-5.41740502828468,3.11915429470268,0.424166671158493
"ASV30",0.310695769804647,0.902059431801842,0.374454779546838,0.869367417075952,-0.384199304677459,-0.734467993329112,0.265517163448987,1.46778985300163,8.3717686436534,0.176436532558772,-3.26252777741097,7.9928883690084,0.373022489107353
"ASV33",0.707070831338147,0.961461520406902,0.730754817549493,0.973830633408764,-0.846788655534235,-0.844745571896443,-0.849506511022517,-0.109906006087678,4.40771075249628,-0.0242231708359826,-4.7786292018735,3.99121262759035,0.488333334008855
"ASV42",0.531693133977002,0.89789663667079,0.525155684480115,0.900293498107124,-0.83867798535551,-1.06603806142523,-0.417198758923474,0.626751627628898,4.34841799686506,0.130651022121045,-3.54151690016848,4.37144267279462,0.431307248008369
"ASV43",0.552588541248152,0.897678268268718,0.540927399513643,0.902586780023389,-0.834342716610068,-1.0302314708286,-0.515822030522263,0.595347626469547,4.32150023724581,0.112419857588408,-3.49594771458887,4.4269913703845,0.437135723923396
"ASV55",0.750517116328396,0.9732842334461,0.757636813304379,0.976984437086135,-0.834319019990977,-0.835326645353074,-0.834010820221718,-0.136506916106986,4.45296380348053,-0.0374330638106574,-3.72149230004309,4.03250995639268,0.482098252492703
"ASV6",0.525480625427591,0.90044306137769,0.529390434604489,0.903499125821282,-0.884040139082035,-1.12105482626526,-0.446761039012003,0.743107619051779,4.38993999486543,0.1401709855735,-3.5727145614466,4.39733599834702,0.425000004440181
"ASV79",0.724985659929432,0.974326288994965,0.731862770227789,0.978407998988043,-0.883515432330288,-0.860942088078277,-0.912965520056748,-0.0157732124235119,4.40945874391098,-0.00333644944068747,-4.2087136599622,3.16331848009655,0.498751040871492
"ASV5",0.721282742547753,1,0.589461063653826,0.983097751441417,1.14624272690227,0.545556563078738,3.08250839950319,0.929206493719408,9.12247426841719,0.112105691301943,-3.56570826185464,4.29756753635722,0.440466281590548
"ASV70",0.565365684388726,0.926906566328161,0.572543905973925,0.92902520780492,-0.818255407372693,-0.9733787539881,-0.480412898532215,0.595824991989694,4.61587681619718,0.109367120249595,-3.24283912101014,4.37264167982531,0.443796839258661
"ASV1",0.545536060366808,0.943354046367,0.54010958878783,0.943792069017423,16.2667308528758,16.2084186861149,16.3438013166977,0.11608367185239,0.924994449827053,0.132475849129595,-3.1214932476766,3.61319970916581,0.439166670240009
"ASV16",0.584290607183604,0.936929370268368,0.701007978387301,0.957533838481072,-0.764473867967108,-0.728530334596243,-0.826480183033728,-0.327393578648581,5.15234458291648,-0.0560244650183683,-5.09737320677908,3.61874921263037,0.471273940049796
